"","id","lat","lon","wiki","name","alt_names","place_id","place_name","startmin","startmax","endmin","endmax","description","sources","type","architect_uri"
"3160","189","52.379444444444","4.8380555555556","http://nl.wikipedia.org/wiki/Station_Amsterdam_De_Vlugtlaan","Station Amsterdam De Vlugtlaan","","3594","Amsterdam","1986","0","2001","0","Station Amsterdam De Vlugtlaan was een spoorwegstation in Amsterdam. Het station werd geopend op 1 juni 1986 met de ingebruikname van de Westelijke Tak van de Amsterdamse Ringspoorbaan als rechtstreekse verbinding tussen Schiphol en Amsterdam CS. Tegelijk werden ook station Lelylaan en het hooggelegen perron van station Sloterdijk in gebruik genomen.

Bij de start van de bouwwerkzaamheden aan de Hemboog werd na flink aandringen van dat wat nu ProRail is de NS-halte op 28 mei 2000 dan uiteindelijk gesloten. In 2001 is het station, met uitzondering van 2 korte stukken perron, gesloopt.","","http://vocab.getty.edu/aat/300007783",""
"3161","200","52.331038888889","4.8559638888889","http://nl.wikipedia.org/wiki/Station_Amsterdam_Koenenkade","Station Amsterdam Koenenkade","","3594","Amsterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3162","213","52.376830555556","4.9098666666667","http://nl.wikipedia.org/wiki/Station_Amsterdam_Oosterdok","Station Amsterdam Oosterdok","","3594","Amsterdam","1874","0","1879","0","Station Amsterdam Oosterdok is een voormalig treinstation aan de Oosterspoorweg, bij het Oosterdok in Amsterdam. Het station werd geopend op 10 juni 1874 en was het vertrekpunt voor de treinen richting Hilversum. Het houten stationsgebouw brandde op 19 december 1879 af. De functie van dit station werd overgenomen door het westelijker gelegen Station Amsterdam Westerdok.","","http://vocab.getty.edu/aat/300007783",""
"3163","203","52.408441666667","4.8323527777778","http://nl.wikipedia.org/wiki/Station_Amsterdam_Petroleumhaven","Station Amsterdam Petroleumhaven","","3594","Amsterdam","1891","0","1902","0","Station Amsterdam Petroleumhaven is een voormalig spoorwegstation in Amsterdam. Het station is geopend in 1891 en gesloten in 1902. Het station lag aan de spoorlijn van Amsterdam naar Den Helder (Staatslijn K) die door de Hollandsche IJzeren Spoorweg-Maatschappij werd geëxploiteerd.","","http://vocab.getty.edu/aat/300007783",""
"3164","193","52.359444444444","4.9097222222222","http://nl.wikipedia.org/wiki/Station_Amsterdam_Weesperpoort","Station Amsterdam Weesperpoort","","3594","Amsterdam","1843","1850","1939","0","Het Weesperpoortstation was een kopstation in Amsterdam. Het was tussen 1843 en 1939 in gebruik.

Het station lag net buiten de Weesperpoort en werd op 28 december 1843 in gebruik genomen voor de door de Nederlandsche Rhijnspoorweg-Maatschappij aangelegde en geëxploiteerde verbinding naar Utrecht. Rond 1850 werd het emplacement vergroot en het station verbouwd. Tegelijk kreeg het station een gietijzeren overkapping naar Brits ontwerp; de eerste in zijn soort in Nederland. Van 1881 tot 1939 was dit station ook het vertrekpunt van de Gooische Stoomtram.","","http://vocab.getty.edu/aat/300007783",""
"3165","201","52.381258333333","4.8944388888889","http://nl.wikipedia.org/wiki/Station_Amsterdam_Westerdok","Station Amsterdam Westerdok","","3594","Amsterdam","1878","0","1889","0","","","http://vocab.getty.edu/aat/300007783",""
"3166","202","52.390647222222","4.871925","http://nl.wikipedia.org/wiki/Station_Amsterdam_Zaanstraat","Station Amsterdam Zaanstraat","","3594","Amsterdam","0","0","1924","0","","","http://vocab.getty.edu/aat/300007783",""
"3167","454","52.080833333333","4.3236111111111","http://nl.wikipedia.org/wiki/Station_Den_Haag_Staatsspoor","Station Den Haag Staatsspoor","","1245","'s-Gravenhage","0","0","1973","0","","","http://vocab.getty.edu/aat/300007783",""
"3168","418","53.360644444444","6.4584361111111","http://nl.wikipedia.org/wiki/Station_Eenrum","Station Eenrum","","3415","Eenrum","0","0","1940","0","","","http://vocab.getty.edu/aat/300007783",""
"3169","307","51.723466666667","5.3974055555556","http://nl.wikipedia.org/wiki/Station_Kruisstraat","Station Kruisstraat","","1596","Rosmalen","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3170","478","52.163333333333","4.5063888888889","http://nl.wikipedia.org/wiki/Station_Leiden_Heerensingel","Station Leiden Heerensingel","Leiden Heerenpoort","2088","Leiden","1911","0","1970","0","Station Leiden-Heerensingel is een voormalig spoorwegstation aan de spoorlijn Hoofddorp - Leiden Heerensingel, onderdeel van de Haarlemmermeerspoorlijnen van de HESM). Het stationsgebouw werd gebouwd in 1911 en gesloopt in 1970. Het werd ontworpen door architect Karel de Bazel.","","http://vocab.getty.edu/aat/300007783",""
"3171","764","50.863711111111","5.7106","http://nl.wikipedia.org/wiki/Station_Limmel","Station Limmel","","1406","Maastricht","0","0","1938","0","","","http://vocab.getty.edu/aat/300007783",""
"3172","763","50.862222222222","5.6863888888889","http://nl.wikipedia.org/wiki/Station_Maastricht_Boschpoort","Station Maastricht Boschpoort","","1406","Maastricht","0","0","1954","0","","","http://vocab.getty.edu/aat/300007783",""
"3173","760","50.87265","5.719625","http://nl.wikipedia.org/wiki/Station_Mariënwaard","Station Mariënwaard","","1406","Maastricht","0","0","1933","0","","","http://vocab.getty.edu/aat/300007783",""
"3174","371","52.542030555556","6.019575","http://nl.wikipedia.org/wiki/Station_Mastenbroek","Station Mastenbroek","","1182","Zwolle","0","0","1933","0","","","http://vocab.getty.edu/aat/300007783",""
"3175","23","52.090487","5.109747","","Station Nederlandsche Rhijnspoorweg-Maatschappij (Station Utrecht Centraal 1)","","0","Utrecht","1843","1856","1938","0","","","http://vocab.getty.edu/aat/300007783",""
"3176","288","51.701969444444","5.3046222222222","http://nl.wikipedia.org/wiki/Station_Orthen","Station Orthen","","1595","'s-Hertogenbosch","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3177","514","51.919813888889","4.5010694444444","http://nl.wikipedia.org/wiki/Station_Rotterdam_Boerengat","Station Rotterdam Boerengat","","3086","Rotterdam","0","0","1858","0","","","http://vocab.getty.edu/aat/300007783",""
"3178","526","51.925","4.4694444444444","http://nl.wikipedia.org/wiki/Station_Rotterdam_Centraal_(1957)","Station Rotterdam Centraal","","3086","1957","0","1957","2007","0","","","http://vocab.getty.edu/aat/300007783",""
"3179","507","51.925277777778","4.4736111111111","http://nl.wikipedia.org/wiki/Station_Rotterdam_Delftsche_Poort","Station Rotterdam Delftsche Poort","","3086","Rotterdam","0","0","1940","0","","","http://vocab.getty.edu/aat/300007783",""
"3180","501","51.926944444444","4.4791666666667","http://nl.wikipedia.org/wiki/Station_Rotterdam_Hofplein","Station Rotterdam Hofplein","","3086","Rotterdam","0","0","2006","0","","","http://vocab.getty.edu/aat/300007783",""
"3181","502","51.945555555556","4.4663888888889","http://nl.wikipedia.org/wiki/Station_Rotterdam_Kleiweg","Station Rotterdam Kleiweg","","3086","Rotterdam","0","0","2006","0","","","http://vocab.getty.edu/aat/300007783",""
"3182","504","51.92","4.5011111111111","http://nl.wikipedia.org/wiki/Station_Rotterdam_Maas","Station Rotterdam Maas","","3086","Rotterdam","0","0","1953","0","","","http://vocab.getty.edu/aat/300007783",""
"3183","503","51.960833333333","4.4622222222222","http://nl.wikipedia.org/wiki/Station_Rotterdam_Wilgenplas","Station Rotterdam Wilgenplas","","3086","Rotterdam","0","0","2006","0","","","http://vocab.getty.edu/aat/300007783",""
"3184","455","52.114466666667","4.2851277777778","http://nl.wikipedia.org/wiki/Station_Scheveningen","Station Scheveningen","","1245","'s-Gravenhage","0","0","1953","0","","","http://vocab.getty.edu/aat/300007783",""
"3185","303","51.719425","5.3845055555556","http://nl.wikipedia.org/wiki/Station_Sprokkelbosch","Station Sprokkelbosch","","1596","Rosmalen","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3186","22","52.095","5.138","https://nl.wikipedia.org/wiki/Station_Utrecht_Biltstraat","Station Utrecht Biltstraat","","3295","Utrecht","1885","0","1939","0","","","http://vocab.getty.edu/aat/300007783",""
"3187","21","52.092","5.108","https://nl.wikipedia.org/wiki/Station_Utrecht_Buurtstation","Station Utrecht Buurtstation","","3295","Utrecht","1904","0","1937","1940","","","http://vocab.getty.edu/aat/300007783",""
"3188","28","52.089316","5.109972","","Station Utrecht Centraal (gebouw 3)","","0","Utrecht","1974","0","1989","0","","","http://vocab.getty.edu/aat/300007783",""
"3189","27","52.09045911519","5.1101094981835","","Station Utrecht Centraal (gebouw Ravesteijn)","","3295","Utrecht","1939","0","1975","0","","","http://vocab.getty.edu/aat/300007783",""
"3190","24","52.090487","5.109747","","Station Utrecht Centraal Verbouwing 1856","","0","Utrecht","1856","0","1865","0","","","http://vocab.getty.edu/aat/300007783",""
"3191","25","0","0","","Station Utrecht Centraal Verbouwing 1865","","0","","1865","0","1936","0","","","http://vocab.getty.edu/aat/300007783",""
"3192","26","52.090456","5.110112","","Station Utrecht Centraal Verbouwing 1936","","0","","1936","0","1939","0","","","http://vocab.getty.edu/aat/300007783",""
"3193","29","0","0","","Station Utrecht Centraal Verbouwing 1989","","0","Utrecht","1989","0","2015","0","","","http://vocab.getty.edu/aat/300007783",""
"3194","20","52.086","5.112","https://nl.wikipedia.org/wiki/Station_Utrecht_Staatsspoor","Station Utrecht Staatsspoor","","3295","Utrecht","1868","0","1874","1944","","","http://vocab.getty.edu/aat/300007783",""
"3195","761","50.877005555556","5.7280527777778","http://nl.wikipedia.org/wiki/Station_Vaeshartelt","Station Vaeshartelt","","1406","Maastricht","0","0","1935","0","","","http://vocab.getty.edu/aat/300007783",""
"3196","457","52.107008333333","4.320775","http://nl.wikipedia.org/wiki/Station_Waalsdorpscheweg","Station Waalsdorpscheweg","","1245","'s-Gravenhage","0","0","1953","0","","","http://vocab.getty.edu/aat/300007783",""
"3197","416","53.356122222222","6.4232138888889","http://nl.wikipedia.org/wiki/Station_Wehe-Den_Hoorn","Station Wehe-Den Hoorn","","3428","Wehe-den Hoorn","0","0","1940","0","","","http://vocab.getty.edu/aat/300007783",""
"3198","836","52.386078","4.880978","https://nl.wikipedia.org/wiki/Station_Amsterdam_Willemspoort","Station Willemspoort","Haarlemmerpoortstation","3594","Amsterdam","1842","1843","1878","0","Station Amsterdam Willemspoort (niet te verwarren met Station Amsterdam Willemspark) is een voormalig spoorwegstation in Amsterdam, gelegen tegenover de Willemspoort.","","http://vocab.getty.edu/aat/300007783",""
"3199","456","52.110472222222","4.3045194444444","http://nl.wikipedia.org/wiki/Station_Wittebrug-Pompstation","Station Wittebrug-Pompstation","","1245","'s-Gravenhage","0","0","1953","0","","","http://vocab.getty.edu/aat/300007783",""
"3200","372","52.508311111111","6.0826972222222","http://nl.wikipedia.org/wiki/Station_Zwolle_Veerallee","Station Zwolle Veerallee","","1182","Zwolle","0","0","1970","0","","","http://vocab.getty.edu/aat/300007783",""
"3201","3762","52.130599","5.205377","","Stationschefwoning","","0","Bilthoven","1900","0","2012","0","Op 25 juni 1900 bij station De Bilt opgeleverde woning voor de toenmalige stationschef Heinrich Strikkers aan de Soestdijkseweg 303, voorheen Soestdijkerstraatweg 105. Rondom het station ontstond een dorp dat in 1917 de naam Bilthoven kreeg.

Vanwege aanpassingen in het Bilthovense stationsgebied moest het huis worden afgebroken. Met de restanten van het gebouw werd eind 2014 een replica gebouwd in het Spoorwegmuseum in Utrecht.  ","","http://vocab.getty.edu/aat/300007783",""
"3202","3730","52.387465","4.636939","","Stationshotel","Hotel de la Station, Hotel Royal","0","Haarlem","0","0","1963","1967","Hotel de la Station, in de volksmond Stationshotel, stond er al voor 1907. Later ging het Hotel Royal heten. Het werd gesloopt in de jaren '60. In een adresboek uit 1900 staat het hotel - op die plek - vermeld.","Adresboek 1900: http://nha.courant.nu/issue/ABH/1900-01-01/edition/0/page/163","http://vocab.getty.edu/aat/300007166",""
"3203","1083","0","0","","Stationspostgebouw","","0","Amsterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3204","30","52.088","5.11","","Stationspostkantoor","","3295","Utrecht","0","0","0","0","","","http://vocab.getty.edu/aat/300007783",""
"3205","866","0","0","","Steenbergse Poort","","0","Bergen op Zoom","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3206","364","52.514077777778","6.0921222222222","http://nl.wikipedia.org/wiki/Steenpoort_(Zwolle)","Steenpoort","","1182","Zwolle","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3207","3125","51.6382","5.25898","","Steffenberg","","1619","Vught","0","0","0","0","Voormalig Blindentehuis, voormalige Pater Missie vd Heilige Familie, sloop. Klooster De Steffenberg is eind april gesloopt. De koper gaat op die plaats een villa bouwen  en de grond er omheen moet een landgoed worden. Onduidelijk is wat met de ruim 40 glas-in-lood ramen van beeldend kunstenaar Johan Lennarts is gebeurd.","","http://vocab.getty.edu/aat/300007391",""
"3208","849","0","0","","Steigerpoort","","0","Leerdam","0","0","0","0","","","http://vocab.getty.edu/aat/300005080",""
"3209","1496","52.2984","6.76007","","Stephanus","","3511","Borne","1785","0","1888","0","Buiten gebruik in 1888.","","http://vocab.getty.edu/aat/300007391",""
"3210","1497","52.3122","6.67377","","Stephanus","","1926","Bornerbroek","1834","0","1955","0","Volgens overlevering zou het dorp aanvankelijk meer richting Enter worden gesitueerd, maar onderweg zou de as van de wagen, waarmee de stenen voor de nieuw te bouwen kerk werden vervoerd, zijn gebroken, waarop werd besloten alhier de eerste St. Stephanuskerk te bouwen.
Dit eerste kerkgebouw werd gebouwd in 1834 met subsidie van de Waterstaat, een z.g. Waterstaatskerk. Rond 1856 gesloopt voor nieuwbouw. (Bron:[1])","","http://vocab.getty.edu/aat/300007391",""
"3211","1669","51.0765","5.84344","","Stephanus","","2045","Dieteren","1853","0","1938","0","De middeleeuwse kapel (later kerk) van Dieteren wordt voor het eerst genoemd in het begin van de 16e eeuw. Ze stond bij het kerkhof, aan de huidige noordelijke uitvalsweg, richting Echt. Deze kerk is in het begin van de jaren veertig van de 19e eeuw ge-sloopt. 
- In 1835 werd Dieteren van de moederparochie Susteren afgescheiden en tot een zelfstandige parochie verheven. Daarom werd omstreeks 1845 op dezelfde plaats een nieuwe, grotere kerk gebouwd, qua bouwstijl in een overgangsvorm van classicisme en neogotiek. Vanwege de bouwvallige staat ervan is van 1938 tot 1940 in het centrum van het dorp weer een nieuwe neoromaanse kerk gebouwd, naar ontwerp van architect Alphons Boosten uit Maastricht. In 1940 werd de nieuwe kerk door de bisschop geconsacreerd, waarna deze kerk uit 1845 werd afgebroken.
(bron:[1])","","http://vocab.getty.edu/aat/300007391",""
"3212","2364","52.6981","6.18804","","Stephanus","","1082","Meppel","1961","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3213","3382","52.6943","6.19068","","Stephanus","","1082","Meppel","1866","0","0","0","","","http://vocab.getty.edu/aat/300007391",""
"3214","625","52.081147222222","5.1219472222222","http://nl.wikipedia.org/wiki/Sterrenburg_(Utrecht)","Sterrenburg","","3295","Utrecht","1550","0","1842","0","Sterrenburg was een bolwerk in het centrum van de Nederlandse stad Utrecht. Hoewel het grotendeels is afgebroken, zijn vandaag de dag restanten ervan bewaard gebleven die deels zijn opgenomen in het Zocherpark. Bij het voormalige bolwerk behoren een straat en een huis, die beide ook deze naam dragen.","","http://vocab.getty.edu/aat/300006888",""
"3215","811","50.852697222222","5.7002555555556","http://nl.wikipedia.org/wiki/Sterrepleinkerk","Sterrepleinkerk","","1406","Maastricht","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"3216","532","51.91175","4.4998416666667","http://nl.wikipedia.org/wiki/Stieltjeskerk","Stieltjeskerk","","3086","Rotterdam","0","0","0","0","","","http://vocab.getty.edu/aat/300007466",""
"3217","3309","52.5233","6.05106","","Stinskerk","","1182","Zwolle","1962","0","1991","0","","","http://vocab.getty.edu/aat/300007466",""
"3218","750","51.020255555556","5.8212027777778","http://nl.wikipedia.org/wiki/Stoel_van_Swentibold","Stoel van Swentibold","","2813","Guttecoven","0","0","0","0","","","",""
"3219","178","52.010788888889","5.9085972222222","http://nl.wikipedia.org/wiki/Stolpboerderij_(Zuid-Scharwoude)","Stolpboerderij","","1296","Zuid-Scharwoude","0","0","0","0","","","",""
"3220","259","51.430333333333","4.2998611111111","http://nl.wikipedia.org/wiki/Stompe_Toren_(Woensdrecht)","Stompe Toren","","1004","Woensdrecht","0","0","0","0","","","",""
"3221","293","51.686022222222","5.308325","http://nl.wikipedia.org/wiki/Stoom-Bierbrouwerij_De_Ster","Stoom-Bierbrouwerij De Ster","","1595","'s-Hertogenbosch","0","0","0","0","","","",""
"3222","3623","52.155826186556","4.4954828716809","","Stoomdrukkerij Louis H. Becherer","","2088","Leiden","0","0","0","0","De oorspronkelijke bedrijfsbebouwing is geheel vervangen","https://github.com/erfgoedleiden/Cultuurhistorische-atlas-Leiden; Telefoondienst 1915; www.hollebeek.nl","http://vocab.getty.edu/aat/300006247",""
